XP_001689475.2	XP_001689475.2; XP_042922166.1; XP_042928947.1	365; 364; 371	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_001699649.2	XP_001699649.2; XP_042927600.1; XP_042927599.1	271; 267; 265	Pfam	PF01987; PF01987; PF01987	Mitochondrial biogenesis AIM24; Mitochondrial biogenesis AIM24; Mitochondrial biogenesis AIM24	1.1E-49; 1.5E-49; 4.0E-48	IPR002838; IPR002838; IPR002838	Mitochondrial biogenesis protein AIM24; Mitochondrial biogenesis protein AIM24; Mitochondrial biogenesis protein AIM24
XP_001699735.1	XP_001699735.1; XP_001700022.2	278; 288	Pfam	PF01988; PF01988	VIT family; VIT family	5.9E-55; 8.7E-56	IPR008217; IPR008217	Ccc1 family; Ccc1 family
XP_001700030.1	XP_001700030.1; XP_001700031.1	269; 270	Pfam	PF05739; PF05739	SNARE domain; SNARE domain	1.9E-9; 2.5E-7	IPR000727; IPR000727	Target SNARE coiled-coil homology domain; Target SNARE coiled-coil homology domain
XP_001700051.2	XP_001700051.2; XP_042927287.1	371; 375	Pfam	PF01697; PF01697	Glycosyltransferase family 92; Glycosyltransferase family 92	7.1E-13; 1.5E-11	IPR008166; IPR008166	Glycosyltransferase family 92; Glycosyltransferase family 92
XP_001700132.1	XP_001700132.1; XP_042920726.1	159; 189	Pfam	; 	; 	; 	; 	; 
XP_001700175.2	XP_001700175.2; XP_042928962.1	552; 554	Pfam	PF00069; PF00069	Protein kinase domain; Protein kinase domain	4.1E-20; 1.4E-21	IPR000719; IPR000719	Protein kinase domain; Protein kinase domain
XP_001700457.1	XP_001700457.1; XP_042919337.1; XP_042919342.1; XP_042919343.1	673; 693; 666; 666	Pfam	PF00069; PF00069; PF00069; PF00069	Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain	4.4E-22; 8.3E-22; 1.9E-23; 1.9E-23	IPR000719; IPR000719; IPR000719; IPR000719	Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain
XP_001700531.1	XP_001700531.1; XP_001700555.1; XP_042917939.1	139; 139; 142	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_001700663.1	XP_042924756.1; XP_001700663.1	210; 210	Pfam	; 	; 	; 	; 	; 
XP_001700757.2	XP_001700757.2; XP_042924625.1	128; 143	Pfam	PF17180; PF17180	Zinc-binding domain; Zinc-binding domain	1.4E-25; 1.8E-23	IPR033446; IPR033446	Zinc finger domain-containing protein 24, zinc-binding domain; Zinc finger domain-containing protein 24, zinc-binding domain
XP_001700805.1	XP_001700805.1; XP_042927665.1	590; 575	Pfam	; 	; 	; 	; 	; 
XP_001700864.1	XP_001700864.1; XP_042922563.1	333; 332	Pfam	; 	; 	; 	; 	; 
XP_001700911.1	XP_001700911.1; XP_042924687.1	217; 217	Pfam	; 	; 	; 	; 	; 
XP_001700915.2	XP_001700915.2; XP_042921664.1	248; 247	Pfam	PF03407; PF03407	Nucleotide-diphospho-sugar transferase; Nucleotide-diphospho-sugar transferase	3.3E-8; 2.5E-6	IPR005069; IPR005069	Nucleotide-diphospho-sugar transferase; Nucleotide-diphospho-sugar transferase
XP_001701024.2	XP_001701024.2; XP_042921720.1	442; 469	Pfam	PF00320; PF01426, PF00320	GATA zinc finger; BAH domain, GATA zinc finger	1.3E-13; 5.3E-11, 1.2E-13	IPR000679; IPR001025, IPR000679	Zinc finger, GATA-type; Bromo adjacent homology (BAH) domain, Zinc finger, GATA-type
XP_001701139.2	XP_001701139.2; XP_042925073.1; XP_042925065.1	64; 73; 62	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_001701421.1	XP_001701421.1; XP_001701422.1	717; 731	Pfam	PF09118, PF07250; PF09118, PF07250	Domain of unknown function (DUF1929), Glyoxal oxidase N-terminus; Domain of unknown function (DUF1929), Glyoxal oxidase N-terminus	5.4E-23, 1.3E-14; 5.5E-23, 9.7E-18	IPR015202, IPR009880; IPR015202, IPR009880	Galactose oxidase-like, Early set domain, Glyoxal oxidase, N-terminal; Galactose oxidase-like, Early set domain, Glyoxal oxidase, N-terminal
XP_001701500.1	XP_001701500.1; XP_001701531.1	157; 159	Pfam	PF00137; PF00137	ATP synthase subunit C; ATP synthase subunit C	3.4E-8; 3.5E-8	IPR002379; IPR002379	V-ATPase proteolipid subunit C-like domain; V-ATPase proteolipid subunit C-like domain
XP_001701505.2	XP_001701505.2; XP_042914896.1; XP_042914894.1	154; 154; 157	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_001701546.2	XP_001701546.2; XP_042914879.1	814; 832	Pfam	PF00759; PF00759	Glycosyl hydrolase family 9; Glycosyl hydrolase family 9	3.6E-103; 1.0E-104	IPR001701; IPR001701	Glycoside hydrolase family 9; Glycoside hydrolase family 9
XP_001701642.1	XP_001701642.1; XP_042922955.1	139; 160	Pfam	; 	; 	; 	; 	; 
XP_001701685.1	XP_001701685.1; XP_001701884.2	656; 686	Pfam	PF00012; PF00012	Hsp70 protein; Hsp70 protein	2.0E-263; 1.1E-260	IPR013126; IPR013126	Heat shock protein 70 family; Heat shock protein 70 family
XP_001701720.2	XP_001701720.2; XP_042926936.1	376; 373	Pfam	PF13640; PF13640	2OG-Fe(II) oxygenase superfamily; 2OG-Fe(II) oxygenase superfamily	3.2E-17; 1.4E-16	IPR044862; IPR044862	Prolyl 4-hydroxylase alpha subunit, Fe(2+) 2OG dioxygenase domain; Prolyl 4-hydroxylase alpha subunit, Fe(2+) 2OG dioxygenase domain
XP_001701806.1	XP_001701806.1; XP_042927108.1	468; 470	Pfam	PF13905; PF13905	Thioredoxin-like; Thioredoxin-like	8.0E-28; 4.3E-29	IPR012336; IPR012336	Thioredoxin-like fold; Thioredoxin-like fold
XP_001701858.2	XP_001701858.2; XP_042926810.1	813; 783	Pfam	; 	; 	; 	; 	; 
XP_001702012.2	XP_001702012.2; XP_042927190.1	303; 317	Pfam	PF13649; PF13649	Methyltransferase domain; Methyltransferase domain	1.7E-15; 2.9E-15	IPR041698; IPR041698	Methyltransferase domain 25; Methyltransferase domain 25
XP_001702109.1	XP_001702109.1; XP_042928089.1	229; 227	Pfam	PF01965; PF01965	DJ-1/PfpI family; DJ-1/PfpI family	1.4E-11; 1.0E-12	IPR002818; IPR002818	DJ-1/PfpI; DJ-1/PfpI
XP_001702308.2	XP_001702308.2; XP_042914420.1	672; 670	Pfam	PF00474; PF00474	Sodium:solute symporter family; Sodium:solute symporter family	1.4E-16; 9.1E-17	IPR001734; IPR001734	Sodium/solute symporter; Sodium/solute symporter
XP_001702330.2	XP_042914135.1; XP_042914153.1; XP_001702330.2; XP_042922104.1; XP_042918800.1; XP_042920714.1; XP_042925081.1; XP_042920270.1	71; 71; 71; 71; 71; 71; 69; 69	Pfam	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 
XP_001702361.1	XP_001702361.1; XP_042918338.1; XP_042918337.1	363; 369; 363	Pfam	PF01370; PF01370; PF01370	NAD dependent epimerase/dehydratase family; NAD dependent epimerase/dehydratase family; NAD dependent epimerase/dehydratase family	5.0E-24; 9.3E-23; 2.0E-24	IPR001509; IPR001509; IPR001509	NAD-dependent epimerase/dehydratase; NAD-dependent epimerase/dehydratase; NAD-dependent epimerase/dehydratase
XP_001702409.1	XP_001702409.1; XP_042927675.1	185; 185	Pfam	PF00101; PF00101	Ribulose bisphosphate carboxylase, small chain; Ribulose bisphosphate carboxylase, small chain	6.5E-42; 9.6E-42	IPR000894; IPR000894	Ribulose bisphosphate carboxylase small subunit, domain; Ribulose bisphosphate carboxylase small subunit, domain
XP_001702645.2	XP_001702645.2; XP_042920104.1; XP_001702647.1; XP_042918961.1; XP_042918960.1	173; 184; 196; 191; 184	Pfam	; ; PF05010; ; 	; ; Transforming acidic coiled-coil-containing protein (TACC), C-terminal; ; 	; ; 3.0E-7; ; 	; ; IPR007707; ; 	; ; Transforming acidic coiled-coil-containing protein, C-terminal; ; 
XP_001702863.1	XP_001702863.1; XP_001702864.1	652; 652	Pfam	PF01384; PF01384	Phosphate transporter family; Phosphate transporter family	6.5E-101; 9.8E-101	IPR001204; IPR001204	Phosphate transporter; Phosphate transporter
XP_001703139.1	XP_001703139.1; XP_042918850.1; XP_042918851.1	150; 139; 138	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_001703204.2	XP_001703204.2; XP_042921335.1	62; 59	Pfam	; 	; 	; 	; 	; 
XP_001703302.2	XP_001703302.2; XP_042919999.1	1259; 1281	Pfam	PF01753; PF01753	MYND finger; MYND finger	4.1E-6; 6.9E-6	IPR002893; IPR002893	Zinc finger, MYND-type; Zinc finger, MYND-type
XP_001703558.1	XP_001703558.1; XP_042921673.1	346; 332	Pfam	PF03151; PF03151	Triose-phosphate Transporter family; Triose-phosphate Transporter family	2.7E-27; 4.5E-30	IPR004853; IPR004853	Sugar phosphate transporter domain; Sugar phosphate transporter domain
XP_001703779.1	XP_001703779.1; XP_001703789.1	187; 183	Pfam	PF12906; PF12906	RING-variant domain; RING-variant domain	4.5E-9; 4.4E-9	IPR011016; IPR011016	Zinc finger, RING-CH-type; Zinc finger, RING-CH-type
XP_042914013.1	XP_042914013.1; XP_042914100.1	803; 783	Pfam	; 	; 	; 	; 	; 
XP_042914014.1	XP_042914101.1; XP_042914014.1	134; 133	Pfam	; 	; 	; 	; 	; 
XP_042914037.1	XP_042914037.1; XP_042921361.1; XP_042917768.1; XP_042914161.1; XP_042927930.1; XP_042922074.1; XP_042914549.1; XP_042914167.1; XP_042916576.1	58; 59; 71; 62; 62; 62; 71; 71; 71	Pfam	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 
XP_042914038.1	XP_042914038.1; XP_042914969.1	348; 372	Pfam	; 	; 	; 	; 	; 
XP_042914044.1	XP_042914044.1; XP_042916320.1; XP_042918558.1; XP_042919473.1	96; 126; 105; 150	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_042914048.1	XP_042914048.1; XP_042921367.1; XP_042928121.1; XP_042926432.1; XP_042918817.1; XP_042928126.1; XP_042926415.1; XP_042922114.1; XP_042923912.1; XP_042918818.1; XP_042914105.1; XP_042923902.1; XP_042916884.1; XP_042916885.1; XP_042918819.1; XP_042923901.1; XP_042914086.1	498; 520; 535; 563; 583; 598; 618; 601; 625; 635; 643; 650; 632; 656; 664; 674; 678	Pfam	; ; PF00078; ; PF00078; ; ; ; ; PF00078; ; PF00078; ; PF00078; ; PF00078; 	; ; Reverse transcriptase (RNA-dependent DNA polymerase); ; Reverse transcriptase (RNA-dependent DNA polymerase); ; ; ; ; Reverse transcriptase (RNA-dependent DNA polymerase); ; Reverse transcriptase (RNA-dependent DNA polymerase); ; Reverse transcriptase (RNA-dependent DNA polymerase); ; Reverse transcriptase (RNA-dependent DNA polymerase); 	; ; 1.5E-22; ; 1.0E-21; ; ; ; ; 5.7E-32; ; 4.0E-21; ; 9.0E-30; ; 2.2E-31; 	; ; IPR000477; ; IPR000477; ; ; ; ; IPR000477; ; IPR000477; ; IPR000477; ; IPR000477; 	; ; Reverse transcriptase domain; ; Reverse transcriptase domain; ; ; ; ; Reverse transcriptase domain; ; Reverse transcriptase domain; ; Reverse transcriptase domain; ; Reverse transcriptase domain; 
XP_042914049.1	XP_042914049.1; XP_042928710.1	269; 269	Pfam	; 	; 	; 	; 	; 
XP_042914059.1	XP_042914059.1; XP_042917767.1; XP_042916579.1; XP_042922073.1; XP_042925077.1; XP_042920261.1	109; 109; 102; 102; 102; 102	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
XP_042914065.1	XP_042914065.1; XP_042925069.1	341; 357	Pfam	; 	; 	; 	; 	; 
XP_042914067.1	XP_042914067.1; XP_042926434.1	1337; 1336	Pfam	PF03372, PF00078; 	Endonuclease/Exonuclease/phosphatase family, Reverse transcriptase (RNA-dependent DNA polymerase); 	2.5E-7, 3.0E-30; 	IPR005135, IPR000477; 	Endonuclease/exonuclease/phosphatase, Reverse transcriptase domain; 
XP_042914068.1	XP_042914068.1; XP_042924410.1; XP_042917447.1; XP_042926944.1; XP_042920609.1; XP_042924224.1; XP_042926977.1; XP_042926612.1; XP_042914550.1; XP_042921881.1; XP_042922048.1; XP_042920649.1; XP_042924408.1; XP_042920086.1; XP_042915708.1; XP_042923290.1; XP_042920492.1; XP_042927577.1; XP_042926735.1; XP_042919453.1; XP_042929004.1; XP_042926973.1; XP_042927742.1; XP_042921682.1; XP_042922014.1; XP_042924348.1; XP_042916200.1; XP_042927246.1; XP_042916162.1; XP_042918852.1; XP_042927664.1; XP_042914965.1; XP_042918317.1; XP_042920793.1; XP_042921975.1; XP_042925791.1; XP_042915126.1; XP_042920718.1; XP_042919993.1; XP_042926551.1; XP_042917560.1; XP_042922392.1; XP_042918718.1; XP_042917392.1; XP_042920674.1; XP_042919807.1; XP_042914282.1; XP_042928977.1; XP_042925358.1; XP_042915781.1; XP_042917574.1; XP_042920629.1; XP_042924312.1; XP_042928014.1; XP_042923270.1; XP_042914954.1; XP_042927516.1; XP_042914857.1; XP_042919802.1; XP_042928439.1; XP_042926096.1; XP_042918943.1; XP_042925599.1; XP_042924092.1; XP_042927321.1; XP_042925723.1; XP_042919046.1; XP_042919826.1; XP_042922393.1; XP_042924343.1; XP_042918760.1; XP_042919796.1; XP_042922816.1; XP_042920196.1; XP_042920249.1; XP_042917199.1	242; 243; 214; 262; 216; 225; 264; 186; 197; 200; 279; 167; 163; 159; 175; 184; 172; 217; 298; 147; 152; 165; 322; 320; 129; 118; 120; 118; 329; 103; 100; 100; 115; 108; 107; 95; 90; 93; 95; 95; 115; 113; 90; 84; 85; 86; 86; 79; 88; 97; 86; 88; 88; 85; 74; 74; 75; 76; 72; 70; 79; 83; 66; 69; 69; 68; 60; 63; 109; 86; 58; 56; 59; 58; 73; 57	Pfam	; ; PF07282; ; ; ; ; PF07282; ; PF07282; PF07282; PF07282; ; ; ; ; ; PF07282; ; ; ; ; ; PF07282; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; Putative transposase DNA-binding domain; ; ; ; ; Putative transposase DNA-binding domain; ; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; ; ; ; ; ; Putative transposase DNA-binding domain; ; ; ; ; ; Putative transposase DNA-binding domain; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; 2.1E-8; ; ; ; ; 5.7E-10; ; 1.0E-10; 2.0E-7; 4.1E-12; ; ; ; ; ; 7.1E-11; ; ; ; ; ; 6.4E-11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; IPR010095; ; ; ; ; IPR010095; ; IPR010095; IPR010095; IPR010095; ; ; ; ; ; IPR010095; ; ; ; ; ; IPR010095; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; Transposase IS605, OrfB, C-terminal; ; ; ; ; Transposase IS605, OrfB, C-terminal; ; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; ; ; ; ; ; Transposase IS605, OrfB, C-terminal; ; ; ; ; ; Transposase IS605, OrfB, C-terminal; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
XP_042914070.1	XP_042914070.1; XP_042926441.1; XP_042914201.1; XP_042928127.1; XP_042922110.1; XP_042926439.1; XP_042922795.1; XP_042922116.1; XP_042918813.1; XP_042925083.1; XP_042917771.1; XP_042927134.1; XP_042918809.1; XP_042925076.1	452; 422; 417; 452; 460; 435; 449; 488; 504; 490; 490; 484; 506; 500	Pfam	; ; ; PF00078; PF00078; ; PF00078; ; ; ; ; ; ; 	; ; ; Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase); ; Reverse transcriptase (RNA-dependent DNA polymerase); ; ; ; ; ; ; 	; ; ; 4.2E-25; 2.4E-31; ; 2.3E-19; ; ; ; ; ; ; 	; ; ; IPR000477; IPR000477; ; IPR000477; ; ; ; ; ; ; 	; ; ; Reverse transcriptase domain; Reverse transcriptase domain; ; Reverse transcriptase domain; ; ; ; ; ; ; 
XP_042914072.1	XP_042914072.1; XP_042923918.1; XP_042915149.1	100; 101; 104	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914073.1	XP_042914073.1; XP_042927948.1	55; 63	Pfam	; 	; 	; 	; 	; 
XP_042914077.1	XP_042914077.1; XP_042920715.1; XP_042925082.1; XP_042914973.1	61; 61; 61; 67	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_042914078.1	XP_042914078.1; XP_042921364.1	2961; 2961	Pfam	PF00078; PF00078	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase)	5.9E-31; 6.0E-31	IPR000477; IPR000477	Reverse transcriptase domain; Reverse transcriptase domain
XP_042914079.1	XP_042914079.1; XP_042921365.1; XP_042924515.1	1188; 1194; 1187	Pfam	PF00078; ; 	Reverse transcriptase (RNA-dependent DNA polymerase); ; 	3.9E-31; ; 	IPR000477; ; 	Reverse transcriptase domain; ; 
XP_042914080.1	XP_042914080.1; XP_042914200.1; XP_042914107.1; XP_042915719.1; XP_042922113.1; XP_042925056.1; XP_042925946.1	181; 200; 211; 196; 170; 212; 234	Pfam	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 
XP_042914081.1	XP_042914081.1; XP_042914202.1; XP_042918808.1	390; 405; 406	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914084.1	XP_042914084.1; XP_042914198.1; XP_042915724.1; XP_042914199.1	993; 974; 990; 1005	Pfam	PF00078; PF00078; PF00078; 	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase); 	1.4E-30; 1.1E-31; 8.0E-26; 	IPR000477; IPR000477; IPR000477; 	Reverse transcriptase domain; Reverse transcriptase domain; Reverse transcriptase domain; 
XP_042914089.1	XP_042914089.1; XP_042925079.1; XP_042916886.1	916; 911; 932	Pfam	PF03372, PF00078; PF00078; PF00078	Endonuclease/Exonuclease/phosphatase family, Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase)	7.5E-6, 3.0E-31; 2.2E-24; 2.8E-24	IPR005135, IPR000477; IPR000477; IPR000477	Endonuclease/exonuclease/phosphatase, Reverse transcriptase domain; Reverse transcriptase domain; Reverse transcriptase domain
XP_042914090.1	XP_042914090.1; XP_042920265.1; XP_042922117.1; XP_042915725.1; XP_042914104.1; XP_042915722.1; XP_042923920.1	175; 158; 155; 199; 131; 131; 219	Pfam	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 
XP_042914103.1	XP_042914103.1; XP_042914106.1; XP_042926419.1; XP_042927094.1; XP_042926433.1; XP_042915721.1	1287; 1258; 1273; 1237; 1236; 1226	Pfam	PF00078; PF00078; ; PF00078; PF03372, PF00078; PF00078	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase); ; Reverse transcriptase (RNA-dependent DNA polymerase); Endonuclease/Exonuclease/phosphatase family, Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase)	4.1E-27; 1.5E-31; ; 2.0E-31; 7.2E-6, 1.1E-21; 3.8E-27	IPR000477; IPR000477; ; IPR000477; IPR005135, IPR000477; IPR000477	Reverse transcriptase domain; Reverse transcriptase domain; ; Reverse transcriptase domain; Endonuclease/exonuclease/phosphatase, Reverse transcriptase domain; Reverse transcriptase domain
XP_042914109.1	XP_042914109.1; XP_042921363.1; XP_042921362.1	1693; 1711; 1675	Pfam	PF00078; PF03372; 	Reverse transcriptase (RNA-dependent DNA polymerase); Endonuclease/Exonuclease/phosphatase family; 	3.0E-31; 3.0E-6; 	IPR000477; IPR005135; 	Reverse transcriptase domain; Endonuclease/exonuclease/phosphatase; 
XP_042914113.1	XP_042914113.1; XP_042924948.1	751; 724	Pfam	PF02374; PF02374	Anion-transporting ATPase; Anion-transporting ATPase	5.3E-62; 3.9E-65	IPR025723; IPR025723	Anion-transporting ATPase-like domain; Anion-transporting ATPase-like domain
XP_042914114.1	XP_042914114.1; XP_042921152.1; XP_042914962.1; XP_042923530.1; XP_042914435.1; XP_042914689.1; XP_042920700.1; XP_042920632.1; XP_042917445.1; XP_042920704.1	124; 132; 118; 123; 115; 88; 89; 74; 73; 79	Pfam	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 
XP_042914143.1	XP_042914143.1; XP_042922102.1; XP_042922076.1	57; 57; 57	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914157.1	XP_042914157.1; XP_042922089.1; XP_042914156.1	141; 125; 121	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914159.1	XP_042914159.1; XP_042922087.1; XP_042922099.1	206; 224; 238	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914160.1	XP_042914160.1; XP_042922083.1	144; 151	Pfam	; 	; 	; 	; 	; 
XP_042914168.1	XP_042914168.1; XP_042916575.1; XP_042914974.1; XP_042925071.1; XP_042927935.1	721; 721; 721; 721; 714	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
XP_042914169.1	XP_042914169.1; XP_042916574.1; XP_042914975.1	611; 640; 664	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914170.1	XP_042914170.1; XP_042927938.1; XP_042916573.1	336; 309; 309	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914175.1	XP_042914175.1; XP_042924863.1	153; 161	Pfam	; 	; 	; 	; 	; 
XP_042914180.1	XP_042914180.1; XP_042925067.1	386; 393	Pfam	; 	; 	; 	; 	; 
XP_042914193.1	XP_042914193.1; XP_042915143.1	873; 900	Pfam	PF05869; PF05869	DNA N-6-adenine-methyltransferase (Dam); DNA N-6-adenine-methyltransferase (Dam)	9.0E-7; 9.4E-7	IPR008593; IPR008593	DNA N-6-adenine-methyltransferase; DNA N-6-adenine-methyltransferase
XP_042914194.1	XP_042914194.1; XP_042922802.1; XP_042927098.1; XP_042924800.1; XP_042915156.1; XP_042925070.1; XP_042915144.1; XP_042915726.1; XP_042923891.1; XP_042928120.1; XP_042918811.1; XP_042915716.1; XP_042923898.1; XP_042923917.1	810; 826; 840; 814; 783; 865; 813; 759; 755; 873; 730; 757; 732; 711	Pfam	PF00078; PF00078; ; ; PF00078; ; ; PF00078; ; PF00078; ; ; ; 	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase); ; ; Reverse transcriptase (RNA-dependent DNA polymerase); ; ; Reverse transcriptase (RNA-dependent DNA polymerase); ; Reverse transcriptase (RNA-dependent DNA polymerase); ; ; ; 	7.9E-32; 1.6E-31; ; ; 1.2E-23; ; ; 1.6E-29; ; 1.1E-31; ; ; ; 	IPR000477; IPR000477; ; ; IPR000477; ; ; IPR000477; ; IPR000477; ; ; ; 	Reverse transcriptase domain; Reverse transcriptase domain; ; ; Reverse transcriptase domain; ; ; Reverse transcriptase domain; ; Reverse transcriptase domain; ; ; ; 
XP_042914195.1	XP_042914195.1; XP_042923906.1; XP_042914203.1; XP_042923894.1	1417; 1402; 1416; 1377	Pfam	PF00078; PF00078; PF03372; PF00078	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase); Endonuclease/Exonuclease/phosphatase family; Reverse transcriptase (RNA-dependent DNA polymerase)	2.1E-31; 1.8E-31; 2.5E-6; 1.9E-21	IPR000477; IPR000477; IPR005135; IPR000477	Reverse transcriptase domain; Reverse transcriptase domain; Endonuclease/exonuclease/phosphatase; Reverse transcriptase domain
XP_042914197.1	XP_042914197.1; XP_042918815.1	240; 228	Pfam	; 	; 	; 	; 	; 
XP_042914214.1	XP_042914214.1; XP_042914223.1; XP_042916490.1	1179; 1191; 1180	Pfam	PF08373; PF08373; 	RAP domain; RAP domain; 	8.4E-8; 1.1E-6; 	IPR013584; IPR013584; 	RAP domain; RAP domain; 
XP_042914222.1	XP_042914222.1; XP_042916479.1; XP_042916496.1	1148; 1137; 1135	Pfam	PF08373; PF08373; PF07671	RAP domain; RAP domain; Protein of unknown function (DUF1601)	3.2E-7; 2.6E-7; 15.0	IPR013584; IPR013584; IPR011632	RAP domain; RAP domain; Domain of unknown function DUF1601
XP_042914230.1	XP_042914230.1; XP_042914235.1	296; 312	Pfam	PF07714; PF07714	Protein tyrosine and serine/threonine kinase; Protein tyrosine and serine/threonine kinase	6.8E-8; 4.9E-37	IPR001245; IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain; Serine-threonine/tyrosine-protein kinase, catalytic domain
XP_042914267.1	XP_042914267.1; XP_042925764.1	304; 308	Pfam	; 	; 	; 	; 	; 
XP_042914313.1	XP_042914313.1; XP_042921731.1	602; 602	Pfam	; 	; 	; 	; 	; 
XP_042914335.1	XP_042914335.1; XP_042916494.1	190; 188	Pfam	; 	; 	; 	; 	; 
XP_042914337.1	XP_042914337.1; XP_042920894.1	816; 792	Pfam	PF07085, PF13500, PF01515; PF01515, PF07085, PF13500	DRTGG domain, AAA domain, Phosphate acetyl/butaryl transferase; Phosphate acetyl/butaryl transferase, DRTGG domain, AAA domain	9.7E-7, 3.0E-15, 3.7E-116; 3.7E-118, 1.4E-6, 2.2E-16	IPR010766, -, IPR002505; IPR002505, IPR010766, -	DRTGG, -, Phosphate acetyl/butaryl transferase; Phosphate acetyl/butaryl transferase, DRTGG, -
XP_042914366.1	XP_042914366.1; XP_042914367.1; XP_042925641.1	604; 611; 604	Pfam	PF00651; PF00651; PF00651	BTB/POZ domain; BTB/POZ domain; BTB/POZ domain	3.9E-18; 8.2E-18; 2.2E-17	IPR000210; IPR000210; IPR000210	BTB/POZ domain; BTB/POZ domain; BTB/POZ domain
XP_042914380.1	XP_042914380.1; XP_042925274.1; XP_042917162.1	439; 439; 439	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914388.1	XP_042914388.1; XP_042925062.1; XP_042920691.1; XP_042925153.1	631; 613; 584; 596	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
