XP_001689460.2	XP_001689460.2; XP_042928288.1	250; 160	Pfam	PF03556, PF14555; PF14555	Cullin binding, UBA-like domain; UBA-like domain	1.1E-33, 4.8E-5; 1.1E-5	IPR005176, -; -	Potentiating neddylation domain, -; -
XP_001696064.1	XP_001696064.1; XP_042921962.1; XP_001696125.1	259; 259; 253	Pfam	PF00504; PF00504; PF00504	Chlorophyll A-B binding protein; Chlorophyll A-B binding protein; Chlorophyll A-B binding protein	1.0E-40; 1.0E-40; 3.6E-41	IPR022796; IPR022796; IPR022796	Chlorophyll A-B binding protein; Chlorophyll A-B binding protein; Chlorophyll A-B binding protein
XP_001696074.2	XP_001696074.2; XP_042921991.1; XP_001696156.2; XP_042921990.1; XP_042922037.1; XP_001701319.1; XP_042922035.1; XP_001701291.1	119; 120; 119; 116; 114; 114; 114; 114	Pfam	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 
XP_001696121.2	XP_001696121.2; XP_042922047.1	587; 554	Pfam	; 	; 	; 	; 	; 
XP_001696269.1	XP_001696269.1; XP_042923567.1; XP_042923570.1; XP_042923565.1; XP_001696541.2	433; 431; 432; 371; 373	Pfam	PF00069; PF00069; PF00069; PF00069; PF00069	Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain	1.4E-14; 1.9E-15; 1.4E-16; 1.6E-16; 1.1E-13	IPR000719; IPR000719; IPR000719; IPR000719; IPR000719	Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain
XP_001696391.2	XP_042923355.1; XP_001696391.2	121; 121	Pfam	PF13877; PF13877	Potential Monad-binding region of RPAP3; Potential Monad-binding region of RPAP3	6.7E-11; 6.7E-11	IPR025986; IPR025986	RNA-polymerase II-associated protein 3-like, C-terminal domain; RNA-polymerase II-associated protein 3-like, C-terminal domain
XP_001696473.1	XP_001696473.1; XP_042921654.1	504; 481	Pfam	PF01593; PF01593	Flavin containing amine oxidoreductase; Flavin containing amine oxidoreductase	1.5E-10; 4.8E-6	IPR002937; IPR002937	Amine oxidase; Amine oxidase
XP_001696486.2	XP_001696486.2; XP_042923674.1	161; 164	Pfam	PF01429; PF01429	Methyl-CpG binding domain; Methyl-CpG binding domain	3.4E-5; 8.9E-6	IPR001739; IPR001739	Methyl-CpG DNA binding; Methyl-CpG DNA binding
XP_001696494.2	XP_001696494.2; XP_042923647.1	487; 553	Pfam	; 	; 	; 	; 	; 
XP_001696550.2	XP_001696550.2; XP_001696557.1	433; 433	Pfam	; 	; 	; 	; 	; 
XP_001696568.1	XP_001696568.1; XP_042918323.1	463; 502	Pfam	PF03144, PF03143, PF00009; PF03144, PF00009, PF03143	Elongation factor Tu domain 2, Elongation factor Tu C-terminal domain, Elongation factor Tu GTP binding domain; Elongation factor Tu domain 2, Elongation factor Tu GTP binding domain, Elongation factor Tu C-terminal domain	2.4E-11, 1.2E-7, 2.8E-44; 2.7E-11, 3.5E-44, 1.4E-7	IPR004161, IPR004160, IPR000795; IPR004161, IPR000795, IPR004160	Translation elongation factor EFTu-like, domain 2, Translation elongation factor EFTu/EF1A, C-terminal, Translational (tr)-type GTP-binding domain; Translation elongation factor EFTu-like, domain 2, Translational (tr)-type GTP-binding domain, Translation elongation factor EFTu/EF1A, C-terminal
XP_001696638.1	XP_001696638.1; XP_001699223.1	161; 166	Pfam	; 	; 	; 	; 	; 
XP_001696788.2	XP_001696788.2; XP_001696789.1; XP_042920904.1	513; 531; 572	Pfam	PF07690; PF07690; PF07690	Major Facilitator Superfamily; Major Facilitator Superfamily; Major Facilitator Superfamily	5.5E-21; 1.1E-20; 1.5E-19	IPR011701; IPR011701; IPR011701	Major facilitator superfamily; Major facilitator superfamily; Major facilitator superfamily
XP_001696837.1	XP_001696837.1; XP_042927681.1; XP_042921139.1; XP_042920690.1; XP_042923293.1; XP_042927785.1; XP_042915759.1; XP_042917606.1; XP_042922903.1; XP_042928702.1; XP_042920685.1; XP_042915342.1; XP_042914920.1; XP_042914312.1; XP_042923035.1; XP_042915233.1; XP_001699812.2; XP_042927682.1; XP_042917928.1; XP_001701002.2; XP_042919801.1; XP_042914251.1; XP_042914421.1; XP_042923223.1; XP_042925273.1; XP_042917288.1; XP_042914385.1	205; 205; 287; 163; 281; 188; 232; 132; 123; 257; 146; 107; 147; 184; 265; 307; 315; 314; 337; 317; 319; 221; 76; 404; 388; 152; 457	Pfam	; ; ; ; ; ; ; ; ; ; ; ; PF11397; ; PF00650; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; Glycosyltransferase (GlcNAc); ; CRAL/TRIO domain; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; 1.1E-5; ; 2.8E-18; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; IPR021067; ; IPR001251; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; Glycosyltransferase, GlcNAc; ; CRAL-TRIO lipid binding domain; ; ; ; ; ; ; ; ; ; ; ; 
XP_001697323.2	XP_001697323.2; XP_042921199.1; XP_042920464.1; XP_042916357.1; XP_042920702.1; XP_042915648.1; XP_042916494.1; XP_042924492.1; XP_042920356.1; XP_042922579.1; XP_042918959.1; XP_042915876.1; XP_042928463.1	167; 227; 162; 217; 119; 156; 188; 98; 98; 80; 148; 55; 56	Pfam	; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; 
XP_001697334.1	XP_001697334.1; XP_001697400.1	433; 472	Pfam	PF12499; PF12499	Pherophorin; Pherophorin	4.2E-28; 3.6E-27	IPR024616; IPR024616	Pherophorin; Pherophorin
XP_001697406.1	XP_001697406.1; XP_042919772.1	190; 109	Pfam	; 	; 	; 	; 	; 
XP_001697421.1	XP_001697421.1; XP_042925824.1; XP_042925819.1	568; 473; 538	Pfam	PF16916, PF01545; PF01545, PF16916; PF16916, PF01545	Dimerisation domain of Zinc Transporter, Cation efflux family; Cation efflux family, Dimerisation domain of Zinc Transporter; Dimerisation domain of Zinc Transporter, Cation efflux family	4.2E-9, 1.1E-24; 3.0E-24, 8.0E-10; 4.8E-9, 4.1E-26	IPR027470, IPR002524; IPR002524, IPR027470; IPR027470, IPR002524	Cation efflux protein, cytoplasmic domain, Cation efflux protein; Cation efflux protein, Cation efflux protein, cytoplasmic domain; Cation efflux protein, cytoplasmic domain, Cation efflux protein
XP_001697688.2	XP_001697688.2; XP_001702292.1; XP_042921765.1; XP_042916356.1	112; 112; 119; 139	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_001697729.1	XP_001697729.1; XP_001697793.1	253; 255	Pfam	; 	; 	; 	; 	; 
XP_001697835.2	XP_001697835.2; XP_042915559.1	561; 562	Pfam	PF09118, PF07250; PF07250, PF09118	Domain of unknown function (DUF1929), Glyoxal oxidase N-terminus; Glyoxal oxidase N-terminus, Domain of unknown function (DUF1929)	1.6E-19, 4.6E-11; 2.2E-11, 1.6E-19	IPR015202, IPR009880; IPR009880, IPR015202	Galactose oxidase-like, Early set domain, Glyoxal oxidase, N-terminal; Glyoxal oxidase, N-terminal, Galactose oxidase-like, Early set domain
XP_001697952.2	XP_001697952.2; XP_042915673.1; XP_042915671.1	438; 466; 450	Pfam	PF01062; PF01062; PF01062	Bestrophin, RFP-TM, chloride channel; Bestrophin, RFP-TM, chloride channel; Bestrophin, RFP-TM, chloride channel	1.5E-49; 2.4E-50; 1.2E-48	IPR021134; IPR021134; IPR021134	Bestrophin/UPF0187; Bestrophin/UPF0187; Bestrophin/UPF0187
XP_001697967.2	XP_001697967.2; XP_042927485.1; XP_042922650.1; XP_042915780.1; XP_042917816.1; XP_042925316.1; XP_042914483.1	444; 480; 346; 416; 251; 281; 315	Pfam	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 
XP_001698004.1	XP_001698004.1; XP_001703656.1	478; 477	Pfam	PF00984, PF03720, PF03721; PF03721, PF03720, PF00984	UDP-glucose/GDP-mannose dehydrogenase family, central domain, UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain, UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain; UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain, UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain, UDP-glucose/GDP-mannose dehydrogenase family, central domain	2.6E-31, 3.7E-33, 1.3E-64; 2.3E-64, 1.7E-32, 3.2E-31	IPR014026, IPR014027, IPR001732; IPR001732, IPR014027, IPR014026	UDP-glucose/GDP-mannose dehydrogenase, dimerisation, UDP-glucose/GDP-mannose dehydrogenase, C-terminal, UDP-glucose/GDP-mannose dehydrogenase, N-terminal; UDP-glucose/GDP-mannose dehydrogenase, N-terminal, UDP-glucose/GDP-mannose dehydrogenase, C-terminal, UDP-glucose/GDP-mannose dehydrogenase, dimerisation
XP_001698006.1	XP_001698006.1; XP_001702619.2; XP_042918424.1; XP_042927482.1	72; 72; 90; 127	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_001698068.2	XP_001698068.2; XP_042923841.1	209; 200	Pfam	; 	; 	; 	; 	; 
XP_001698234.1	XP_001698234.1; XP_042915450.1	234; 237	Pfam	PF02536; PF00133, PF02536	mTERF; tRNA synthetases class I (I, L, M and V), mTERF	1.7E-5; 5.3E-32, 1.5E-5	IPR003690; IPR002300, IPR003690	Transcription termination factor, mitochondrial/chloroplastic; Aminoacyl-tRNA synthetase, class Ia, Transcription termination factor, mitochondrial/chloroplastic
XP_001698330.1	XP_001698330.1; XP_042920368.1; XP_042920364.1	148; 148; 140	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_001698336.2	XP_001698336.2; XP_042915813.1; XP_042924403.1; XP_042921171.1; XP_042927832.1; XP_042920641.1	135; 192; 127; 112; 100; 209	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
XP_001698343.1	XP_001698343.1; XP_042920722.1	194; 265	Pfam	; 	; 	; 	; 	; 
XP_001698505.2	XP_001698505.2; XP_042920350.1	558; 606	Pfam	; 	; 	; 	; 	; 
XP_001698549.2	XP_001698549.2; XP_001698550.1	318; 279	Pfam	PF03358; PF03358	NADPH-dependent FMN reductase; NADPH-dependent FMN reductase	6.5E-15; 3.6E-16	IPR005025; IPR005025	NADPH-dependent FMN reductase-like; NADPH-dependent FMN reductase-like
XP_001698551.1	XP_001698551.1; XP_001698552.1	201; 201	Pfam	PF03358; PF03358	NADPH-dependent FMN reductase; NADPH-dependent FMN reductase	9.5E-16; 1.0E-15	IPR005025; IPR005025	NADPH-dependent FMN reductase-like; NADPH-dependent FMN reductase-like
XP_001698628.2	XP_001698628.2; XP_042920438.1	566; 600	Pfam	; 	; 	; 	; 	; 
XP_001698685.2	XP_042925086.1; XP_001698685.2	87; 87	Pfam	; 	; 	; 	; 	; 
XP_001698778.1	XP_001698778.1; XP_001698829.1; XP_001698831.1; XP_001698776.1	219; 225; 217; 216	Pfam	PF00168; PF00168; PF00168; PF00168	C2 domain; C2 domain; C2 domain; C2 domain	6.9E-20; 1.8E-19; 3.1E-19; 3.1E-19	IPR000008; IPR000008; IPR000008; IPR000008	C2 domain; C2 domain; C2 domain; C2 domain
XP_001698995.2	XP_001698995.2; XP_042922637.1; XP_042915192.1	364; 396; 410	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_001699017.1	XP_001699017.1; XP_042916645.1	305; 230	Pfam	PF02209; PF02209	Villin headpiece domain; Villin headpiece domain	4.9E-7; 1.4E-7	IPR003128; IPR003128	Villin headpiece; Villin headpiece
XP_001699177.1	XP_001699177.1; XP_042915776.1	96; 136	Pfam	PF10235; PF10235	Microtubule-associated protein CRIPT; Microtubule-associated protein CRIPT	6.6E-29; 1.1E-17	IPR019367; IPR019367	PDZ-binding protein, CRIPT; PDZ-binding protein, CRIPT
XP_001699224.1	XP_001699224.1; XP_042923331.1	880; 788	Pfam	; 	; 	; 	; 	; 
XP_001699242.1	XP_001699242.1; XP_042915762.1	162; 171	Pfam	PF01248; PF00867	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family; XPG I-region	8.5E-25; 1.7E-16	IPR004038; IPR006086	Ribosomal protein L7Ae/L30e/S12e/Gadd45; XPG-I domain
XP_001699253.2	XP_001699253.2; XP_042915809.1	1419; 1474	Pfam	; 	; 	; 	; 	; 
XP_001699342.2	XP_001699342.2; XP_042923676.1	142; 151	Pfam	; 	; 	; 	; 	; 
XP_001699649.2	XP_001699649.2; XP_042927600.1; XP_042927599.1	271; 267; 265	Pfam	PF01987; PF01987; PF01987	Mitochondrial biogenesis AIM24; Mitochondrial biogenesis AIM24; Mitochondrial biogenesis AIM24	1.1E-49; 1.5E-49; 4.0E-48	IPR002838; IPR002838; IPR002838	Mitochondrial biogenesis protein AIM24; Mitochondrial biogenesis protein AIM24; Mitochondrial biogenesis protein AIM24
XP_001700022.2	XP_001700022.2; XP_001699735.1	288; 278	Pfam	PF01988; PF01988	VIT family; VIT family	8.7E-56; 5.9E-55	IPR008217; IPR008217	Ccc1 family; Ccc1 family
XP_001700030.1	XP_001700030.1; XP_001700031.1	269; 270	Pfam	PF05739; PF05739	SNARE domain; SNARE domain	1.9E-9; 2.5E-7	IPR000727; IPR000727	Target SNARE coiled-coil homology domain; Target SNARE coiled-coil homology domain
XP_001700132.1	XP_001700132.1; XP_042920726.1	159; 189	Pfam	; 	; 	; 	; 	; 
XP_001700199.2	XP_001700199.2; XP_042924490.1	120; 75	Pfam	; 	; 	; 	; 	; 
XP_001700294.2	XP_001700294.2; XP_042928187.1	1735; 1684	Pfam	PF00847; PF00847	AP2 domain; AP2 domain	2.8E-9; 2.7E-9	IPR001471; IPR001471	AP2/ERF domain; AP2/ERF domain
XP_001700410.1	XP_001700410.1; XP_042914581.1	553; 519	Pfam	PF00939; PF00939	Sodium:sulfate symporter transmembrane region; Sodium:sulfate symporter transmembrane region	4.2E-136; 3.3E-136	IPR001898; IPR001898	Solute carrier family 13; Solute carrier family 13
XP_001700457.1	XP_001700457.1; XP_042919337.1; XP_042919342.1; XP_042919343.1; XP_042919340.1; XP_042919338.1; XP_042919341.1	673; 693; 666; 666; 585; 503; 448	Pfam	PF00069; PF00069; PF00069; PF00069; PF00069; PF00069; 	Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; 	4.4E-22; 8.3E-22; 1.9E-23; 1.9E-23; 1.5E-23; 1.1E-23; 	IPR000719; IPR000719; IPR000719; IPR000719; IPR000719; IPR000719; 	Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; 
XP_001700531.1	XP_001700531.1; XP_001700555.1; XP_042917939.1	139; 139; 142	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_001700663.1	XP_042924756.1; XP_001700663.1	210; 210	Pfam	; 	; 	; 	; 	; 
XP_001700805.1	XP_001700805.1; XP_042927665.1	590; 575	Pfam	; 	; 	; 	; 	; 
XP_001700911.1	XP_001700911.1; XP_042924687.1	217; 217	Pfam	; 	; 	; 	; 	; 
XP_001701078.2	XP_001701078.2; XP_001701081.2	1337; 1255	Pfam	PF13604, PF13087; PF01612, PF13604, PF13087	AAA domain, AAA domain; 3'-5' exonuclease, AAA domain, AAA domain	8.1E-10, 4.3E-23; 1.5E-5, 2.3E-9, 5.7E-22	-, IPR041679; IPR002562, -, IPR041679	-, DNA2/NAM7 helicase-like, C-terminal; 3'-5' exonuclease domain, -, DNA2/NAM7 helicase-like, C-terminal
XP_001701139.2	XP_001701139.2; XP_042925073.1; XP_042921614.1; XP_042925065.1; XP_042919799.1; XP_042915151.1	64; 73; 105; 62; 158; 93	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
XP_001701259.1	XP_001701259.1; XP_001693884.2	533; 503	Pfam	; 	; 	; 	; 	; 
XP_001701332.2	XP_001701332.2; XP_042922062.1	676; 598	Pfam	; 	; 	; 	; 	; 
XP_001701419.1	XP_001701419.1; XP_001701421.1; XP_001701422.1	675; 717; 731	Pfam	PF07250, PF09118; PF09118, PF07250; PF09118, PF07250	Glyoxal oxidase N-terminus, Domain of unknown function (DUF1929); Domain of unknown function (DUF1929), Glyoxal oxidase N-terminus; Domain of unknown function (DUF1929), Glyoxal oxidase N-terminus	9.8E-16, 3.4E-24; 5.4E-23, 1.3E-14; 5.5E-23, 9.7E-18	IPR009880, IPR015202; IPR015202, IPR009880; IPR015202, IPR009880	Glyoxal oxidase, N-terminal, Galactose oxidase-like, Early set domain; Galactose oxidase-like, Early set domain, Glyoxal oxidase, N-terminal; Galactose oxidase-like, Early set domain, Glyoxal oxidase, N-terminal
XP_001701505.2	XP_001701505.2; XP_042914896.1; XP_042914894.1	154; 154; 157	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_001701546.2	XP_001701546.2; XP_042914879.1	814; 832	Pfam	PF00759; PF00759	Glycosyl hydrolase family 9; Glycosyl hydrolase family 9	3.6E-103; 1.0E-104	IPR001701; IPR001701	Glycoside hydrolase family 9; Glycoside hydrolase family 9
XP_001701620.1	XP_001701620.1; XP_001701621.2	564; 612	Pfam	PF03055; PF03055	Retinal pigment epithelial membrane protein; Retinal pigment epithelial membrane protein	1.7E-94; 3.8E-87	IPR004294; IPR004294	Carotenoid oxygenase; Carotenoid oxygenase
XP_001701685.1	XP_001701685.1; XP_001701884.2	656; 686	Pfam	PF00012; PF00012	Hsp70 protein; Hsp70 protein	2.0E-263; 1.1E-260	IPR013126; IPR013126	Heat shock protein 70 family; Heat shock protein 70 family
XP_001701720.2	XP_001701720.2; XP_042926936.1	376; 373	Pfam	PF13640; PF13640	2OG-Fe(II) oxygenase superfamily; 2OG-Fe(II) oxygenase superfamily	3.2E-17; 1.4E-16	IPR044862; IPR044862	Prolyl 4-hydroxylase alpha subunit, Fe(2+) 2OG dioxygenase domain; Prolyl 4-hydroxylase alpha subunit, Fe(2+) 2OG dioxygenase domain
XP_001701833.1	XP_001701833.1; XP_001691948.1; XP_001691949.1; XP_001691946.1	560; 572; 556; 573	Pfam	PF00083; PF00083; PF00083; PF00083	Sugar (and other) transporter; Sugar (and other) transporter; Sugar (and other) transporter; Sugar (and other) transporter	5.0E-28; 1.0E-16; 5.2E-26; 1.4E-25	IPR005828; IPR005828; IPR005828; IPR005828	Major facilitator,  sugar transporter-like; Major facilitator,  sugar transporter-like; Major facilitator,  sugar transporter-like; Major facilitator,  sugar transporter-like
XP_001702109.1	XP_001702109.1; XP_042928089.1	229; 227	Pfam	PF01965; PF01965	DJ-1/PfpI family; DJ-1/PfpI family	1.4E-11; 1.0E-12	IPR002818; IPR002818	DJ-1/PfpI; DJ-1/PfpI
XP_001702233.2	XP_001702233.2; XP_042927974.1	252; 289	Pfam	; 	; 	; 	; 	; 
XP_001702308.2	XP_001702308.2; XP_042914420.1; XP_001702309.1	672; 670; 721	Pfam	PF00474; PF00474; PF00474	Sodium:solute symporter family; Sodium:solute symporter family; Sodium:solute symporter family	1.4E-16; 9.1E-17; 6.3E-15	IPR001734; IPR001734; IPR001734	Sodium/solute symporter; Sodium/solute symporter; Sodium/solute symporter
XP_001702330.2	XP_042914135.1; XP_042914153.1; XP_001702330.2; XP_042922104.1; XP_042918800.1; XP_042920714.1; XP_042925081.1; XP_042920270.1	71; 71; 71; 71; 71; 71; 69; 69	Pfam	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 
XP_001702334.2	XP_001702334.2; XP_042918305.1	245; 169	Pfam	; 	; 	; 	; 	; 
XP_001702361.1	XP_001702361.1; XP_042918338.1; XP_042918337.1	363; 369; 363	Pfam	PF01370; PF01370; PF01370	NAD dependent epimerase/dehydratase family; NAD dependent epimerase/dehydratase family; NAD dependent epimerase/dehydratase family	5.0E-24; 9.3E-23; 2.0E-24	IPR001509; IPR001509; IPR001509	NAD-dependent epimerase/dehydratase; NAD-dependent epimerase/dehydratase; NAD-dependent epimerase/dehydratase
XP_001702409.1	XP_001702409.1; XP_042927675.1; XP_042927676.1	185; 185; 97	Pfam	PF00101; PF00101; 	Ribulose bisphosphate carboxylase, small chain; Ribulose bisphosphate carboxylase, small chain; 	6.5E-42; 9.6E-42; 	IPR000894; IPR000894; 	Ribulose bisphosphate carboxylase small subunit, domain; Ribulose bisphosphate carboxylase small subunit, domain; 
XP_001702495.2	XP_001702495.2; XP_042916736.1	176; 142	Pfam	PF00300; 	Histidine phosphatase superfamily (branch 1); 	5.8E-7; 	IPR013078; 	Histidine phosphatase superfamily, clade-1; 
XP_001702647.1	XP_001702647.1; XP_042920104.1	196; 184	Pfam	PF05010; 	Transforming acidic coiled-coil-containing protein (TACC), C-terminal; 	3.0E-7; 	IPR007707; 	Transforming acidic coiled-coil-containing protein, C-terminal; 
XP_001702832.2	XP_001702832.2; XP_001703139.1; XP_042918851.1; XP_042918850.1	66; 150; 138; 139	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_001702863.1	XP_001702863.1; XP_001702864.1	652; 652	Pfam	PF01384; PF01384	Phosphate transporter family; Phosphate transporter family	6.5E-101; 9.8E-101	IPR001204; IPR001204	Phosphate transporter; Phosphate transporter
XP_001703246.1	XP_042914179.1; XP_001703246.1	336; 253	Pfam	; 	; 	; 	; 	; 
XP_001703779.1	XP_001703779.1; XP_001703789.1	187; 183	Pfam	PF12906; PF12906	RING-variant domain; RING-variant domain	4.5E-9; 4.4E-9	IPR011016; IPR011016	Zinc finger, RING-CH-type; Zinc finger, RING-CH-type
XP_001703817.2	XP_001703817.2; XP_042914992.1	384; 467	Pfam	; 	; 	; 	; 	; 
XP_042914013.1	XP_042914013.1; XP_042914100.1	803; 783	Pfam	; 	; 	; 	; 	; 
XP_042914014.1	XP_042914101.1; XP_042914014.1	134; 133	Pfam	; 	; 	; 	; 	; 
XP_042914015.1	XP_042914015.1; XP_042914102.1	470; 434	Pfam	PF13469; PF13469	Sulfotransferase family; Sulfotransferase family	9.8E-11; 2.4E-8	-; -	-; -
XP_042914028.1	XP_042914028.1; XP_042914969.1; XP_042914038.1	292; 372; 348	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914037.1	XP_042914037.1; XP_042921361.1; XP_042917768.1; XP_042927930.1; XP_042922074.1; XP_042914549.1; XP_042914167.1; XP_042916576.1; XP_042914161.1	58; 59; 71; 62; 62; 71; 71; 71; 62	Pfam	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 
XP_042914044.1	XP_042914044.1; XP_042916320.1; XP_042918558.1; XP_042919473.1	96; 126; 105; 150	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_042914049.1	XP_042914049.1; XP_042928710.1	269; 269	Pfam	; 	; 	; 	; 	; 
XP_042914059.1	XP_042914059.1; XP_042917767.1; XP_042916579.1; XP_042922073.1; XP_042925077.1; XP_042920261.1	109; 109; 102; 102; 102; 102	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
XP_042914065.1	XP_042914065.1; XP_042925069.1	341; 357	Pfam	; 	; 	; 	; 	; 
XP_042914072.1	XP_042914072.1; XP_042923914.1; XP_042927959.1; XP_042927951.1; XP_042923918.1; XP_042927842.1; XP_042915149.1	100; 173; 173; 173; 101; 56; 104	Pfam	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 
XP_042914073.1	XP_042914073.1; XP_042927948.1	55; 63	Pfam	; 	; 	; 	; 	; 
XP_042914077.1	XP_042914077.1; XP_042920715.1; XP_042925082.1; XP_042914973.1	61; 61; 61; 67	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_042914078.1	XP_042914078.1; XP_042921364.1; XP_042917772.1; XP_042923900.1	2961; 2961; 2894; 2803	Pfam	PF00078; PF00078; PF00078; PF03372, PF00078	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase); Endonuclease/Exonuclease/phosphatase family, Reverse transcriptase (RNA-dependent DNA polymerase)	5.9E-31; 6.0E-31; 5.8E-31; 3.6E-6, 1.1E-30	IPR000477; IPR000477; IPR000477; IPR005135, IPR000477	Reverse transcriptase domain; Reverse transcriptase domain; Reverse transcriptase domain; Endonuclease/exonuclease/phosphatase, Reverse transcriptase domain
XP_042914088.1	XP_042914088.1; XP_042921370.1; XP_042926435.1; XP_042920264.1	1915; 2003; 2003; 2082	Pfam	PF00078; PF03372, PF00078; PF00078; PF00078	Reverse transcriptase (RNA-dependent DNA polymerase); Endonuclease/Exonuclease/phosphatase family, Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase)	3.3E-31; 3.8E-6, 3.5E-31; 3.5E-31; 4.4E-31	IPR000477; IPR005135, IPR000477; IPR000477; IPR000477	Reverse transcriptase domain; Endonuclease/exonuclease/phosphatase, Reverse transcriptase domain; Reverse transcriptase domain; Reverse transcriptase domain
XP_042914113.1	XP_042914113.1; XP_042924948.1	751; 724	Pfam	PF02374; PF02374	Anion-transporting ATPase; Anion-transporting ATPase	5.3E-62; 3.9E-65	IPR025723; IPR025723	Anion-transporting ATPase-like domain; Anion-transporting ATPase-like domain
XP_042914114.1	XP_042914114.1; XP_042921152.1; XP_042914962.1; XP_042923530.1; XP_042914689.1; XP_042914435.1; XP_042920632.1; XP_042920704.1; XP_042917445.1; XP_042923050.1; XP_042920700.1; XP_042915898.1; XP_042919355.1; XP_042914494.1	124; 132; 118; 123; 88; 115; 74; 79; 73; 82; 89; 216; 58; 236	Pfam	; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; 
XP_042914136.1	XP_042914136.1; XP_042922093.1; XP_042927907.1; XP_042922086.1; XP_042916688.1	859; 815; 774; 946; 996	Pfam	PF18758; PF18758; PF18758; PF18758; PF18758	Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase	1.2E-22; 3.2E-23; 1.8E-23; 2.6E-23; 2.8E-23	IPR040521; IPR040521; IPR040521; IPR040521; IPR040521	Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase
